trade_date,open,close,high,low,vol,amount,pct_chg,turnover
20260213,302.49,307.95,316.85,300.25,299254.0,92274971.0,1.805,
20260224,316.75,322.3,330.41,310.25,302545.0,97112911.0,4.6598,
20260225,315.25,310.57,316.26,301.21,285728.0,88389004.0,-3.6395,
20260226,315.25,308.65,315.25,305.3,231053.0,71564816.0,-0.6182,
20260227,302.75,299.25,305.25,295.94,220969.0,66323109.0,-3.0455,
20260302,290.12,292.4,299.23,289.8,185132.0,54393633.0,-2.2891,
20260303,294.25,272.14,295.35,271.84,333294.0,93247884.0,-6.9289,
20260304,272.14,278.32,289.25,272.14,326916.0,91504878.0,2.2709,
20260305,287.41,282.05,289.13,279.48,255300.0,72391166.0,1.3402,
20260306,277.15,284.24,288.13,276.81,208576.0,59039523.0,0.7765,
20260309,272.25,275.34,276.95,263.25,283546.0,77081035.0,-3.1312,
20260310,283.35,284.69,285.75,280.43,233537.0,66236542.0,3.3958,
20260311,287.29,280.78,290.08,280.57,216499.0,61444581.0,-1.3734,
20260312,279.08,274.03,283.08,271.68,172327.0,47607631.0,-2.404,
20260313,270.03,277.58,284.92,270.03,226137.0,62755279.0,1.2955,
20260316,279.25,305.41,305.41,276.25,462736.0,136826408.0,10.0259,
20260317,305.75,295.25,312.25,295.13,390001.0,117342201.0,-3.3267,
20260318,304.35,310.5,312.93,301.25,420514.0,129613629.0,5.1651,
20260319,299.25,302.93,308.96,296.25,312146.0,94490756.0,-2.438,
20260320,304.8,289.45,305.95,289.25,312536.0,92161657.0,-4.4499,
20260323,276.25,272.6,282.13,270.25,282142.0,77587169.0,-5.8214,
20260324,277.24,272.96,277.25,256.13,336915.0,90556014.0,0.1321,
20260325,274.4,277.65,285.05,274.39,283763.0,79178390.0,1.7182,
20260326,267.25,261.25,267.95,259.25,350773.0,92188991.0,-5.9067,
20260327,248.23,257.91,259.43,239.5,289773.0,73103932.0,-1.2785,
20260330,251.25,255.1,258.79,249.28,214696.0,54616515.0,-1.0895,
20260331,249.15,237.35,251.25,236.11,427623.0,103300888.0,-6.9581,
20260401,249.25,254.25,255.35,242.95,387958.0,97319264.0,7.1203,
20260402,257.11,246.24,259.05,244.85,252974.0,63255305.0,-3.1504,
20260403,250.24,248.35,253.85,246.75,197472.0,49298885.0,0.8569,
20260407,252.35,248.91,255.21,248.06,198472.0,49762223.0,0.2255,
20260408,249.36,255.21,256.21,242.33,753325.0,189272906.0,2.531,
20260409,249.25,249.74,252.74,243.15,444683.0,110522995.0,-2.1433,
20260410,254.74,264.34,267.57,254.49,534767.0,140180256.0,5.8461,
20260413,260.25,261.39,269.09,260.15,412421.0,108690805.0,-1.116,
20260414,268.75,279.26,280.48,265.64,466205.0,128265428.0,6.8365,
20260415,284.25,273.25,286.9,271.23,396973.0,110011804.0,-2.1521,
20260416,269.35,285.98,286.25,267.84,409337.0,114623911.0,4.6587,
20260417,283.25,288.21,294.91,282.15,406321.0,117192457.0,0.7798,
20260420,292.25,289.79,295.21,286.37,325643.0,94585180.0,0.5482,
20260421,290.05,305.52,308.25,287.5,425834.0,127930470.0,5.4281,
20260422,302.75,313.23,313.83,301.76,341662.0,105780833.0,2.5236,
20260423,325.26,304.05,325.27,301.15,441997.0,137088316.0,-2.9308,
20260424,304.25,296.95,309.25,292.06,349105.0,104529019.0,-2.3351,
20260427,300.84,302.67,308.83,297.0,316355.0,95802839.0,1.9263,
20260428,304.25,306.75,318.58,301.27,367943.0,113645328.0,1.348,
20260429,302.26,308.14,310.91,296.25,419200.0,127897920.0,0.4531,
20260430,319.25,312.24,320.25,305.73,587965.0,183880174.0,1.3306,
20260506,329.25,343.54,343.54,329.25,423426.0,143446849.0,10.0243,
20260507,346.25,349.41,356.61,338.25,523879.0,182357041.0,1.7087,
20260508,340.25,333.35,342.55,331.05,440833.0,147965596.0,-4.5963,
20260511,349.35,361.38,366.76,346.26,575079.0,205954959.0,8.4086,
20260512,361.39,352.8,361.45,348.45,405596.0,143675623.0,-2.3742,
20260513,343.25,364.25,365.96,338.58,484983.0,172781660.0,3.2455,
20260514,364.3,355.44,372.75,354.24,408365.0,147342176.0,-2.4187,
20260515,352.25,374.59,383.25,344.73,624368.0,229469809.0,5.3877,
20260518,407.83,399.25,412.12,395.59,687984.0,276789723.0,6.5832,
20260519,389.25,403.81,409.25,379.27,553101.0,219826305.0,1.1421,
20260520,407.25,444.27,444.27,407.05,610126.0,263491048.0,10.0196,
20260521,444.27,431.15,464.08,426.58,632398.0,278636667.0,-2.9532,
20260522,447.25,467.99,472.24,438.25,637969.0,293142502.0,8.5446,
20260525,477.36,514.85,514.86,460.25,593614.0,294820372.0,10.013,
20260526,510.0,526.22,538.02,491.2,643384.0,333581736.0,2.2084,
20260527,541.0,514.18,552.82,500.0,667260.0,348532140.0,-2.288,
20260528,495.0,483.0,499.5,470.0,623792.0,302019293.0,-6.064,
20260529,492.66,467.01,496.0,464.91,558125.0,265652617.0,-3.3106,
20260601,476.0,468.0,489.96,455.0,521586.0,245660052.0,0.212,
20260602,471.0,474.69,480.66,448.11,490193.0,229322089.0,1.4295,
20260603,478.89,492.23,510.0,477.0,581930.0,286936105.0,3.695,
20260604,487.05,529.31,538.0,485.01,563351.0,291500341.0,7.5331,
20260605,507.0,488.0,519.8,484.9,547135.0,272236138.0,-7.8045,
20260608,461.11,474.01,490.7,451.0,434475.0,205030201.0,-2.8668,
20260609,493.0,500.5,502.88,477.03,419683.0,207100970.0,5.5885,
20260610,489.11,480.84,497.26,475.65,329972.0,159898932.0,-3.9281,
20260611,480.52,483.5,486.0,471.0,296991.0,142605178.0,0.5532,
20260612,508.0,481.47,510.0,481.0,407085.0,199806817.0,-0.4199,
20260615,494.97,518.0,519.0,476.66,475784.0,240058403.0,7.5872,
20260616,526.0,532.76,542.84,517.71,427785.0,227198039.0,2.8494,
20260617,521.0,586.04,586.04,521.0,568000.0,320556480.0,10.0008,
20260618,594.0,629.0,644.64,586.6,591573.0,366822586.0,7.3306,
20260622,643.0,689.7,689.7,635.0,525831.0,353077989.0,9.6502,
20260623,680.0,640.99,688.8,636.0,592914.0,388514804.0,-7.0625,
20260624,641.0,705.09,705.09,630.93,598219.0,407010261.0,10.0002,
20260625,740.0,775.21,775.39,735.0,508678.0,387544812.0,9.9448,
20260626,753.0,770.0,779.0,732.52,493926.0,375634016.0,-0.6721,
20260629,779.0,840.0,846.66,750.0,541209.0,439580774.0,9.0909,
20260630,810.0,815.0,833.0,781.11,449647.0,364080675.0,-2.9762,
20260701,803.0,772.01,843.38,753.0,539702.0,426074940.0,-5.2748,
20260702,721.0,694.81,731.99,694.81,452436.0,319964247.0,-9.9999,
20260703,672.54,677.77,717.66,642.35,623522.0,423533554.0,-2.4525,
20260706,690.0,654.29,694.99,630.0,601502.0,396846960.0,-3.4643,
20260707,625.0,620.0,646.2,607.0,515651.0,321972484.0,-5.2408,
20260708,630.0,603.17,641.0,589.0,575108.0,351423577.0,-2.7145,
20260709,633.0,663.49,663.49,630.0,590920.0,385472874.0,10.0005,
20260710,688.0,612.0,707.97,607.18,887457.0,570087586.0,-7.7605,
