trade_date,open,close,high,low,vol,amount,pct_chg,turnover
2025-09-29,106.09,108.19,108.79,105.39,19149409.0,2072179971.48,1.9795,0.52
2025-09-30,105.69,109.79,110.09,105.69,38052959.0,4150746099.8,1.4789,1.03
2025-10-02,109.79,113.49,114.29,108.39,45566769.0,5143510085.18,3.3701,1.24
2025-10-03,111.79,108.99,112.59,107.29,29734770.0,3245212885.94,-3.9651,0.81
2025-10-06,107.59,107.69,108.89,106.99,11022981.0,1190602920.7,-1.1928,0.3
2025-10-08,107.69,109.29,110.19,106.79,21535231.0,2353930550.4,1.4857,0.58
2025-10-09,108.19,109.79,111.19,108.09,25579133.0,2820844583.94,0.4575,0.69
2025-10-10,109.29,107.79,110.39,107.49,22941770.0,2501889885.6,-1.8217,0.62
2025-10-13,105.79,105.89,106.39,102.39,45554786.0,4782870315.64,-1.7627,1.24
2025-10-14,106.29,104.99,110.09,104.79,37393377.0,3999000384.2,-0.8499,1.02
2025-10-15,106.79,108.19,108.69,106.39,25142373.0,2718739868.0,3.0479,0.68
2025-10-16,107.59,107.19,109.19,105.79,17529379.0,1887654208.84,-0.9243,0.48
2025-10-17,107.19,102.79,107.99,102.39,32302387.0,3373548123.3,-4.1049,0.88
2025-10-20,106.19,104.39,106.29,103.59,15864029.0,1665474403.5,1.5566,0.43
2025-10-21,105.59,103.49,106.29,103.29,23229704.0,2439833858.3,-0.8622,0.63
2025-10-22,103.09,102.49,103.49,101.39,20530305.0,2112172112.18,-0.9663,0.56
2025-10-23,101.89,103.49,103.99,100.59,15715171.0,1617090550.78,0.9757,0.43
2025-10-24,104.19,103.59,104.79,102.99,14611592.0,1520780774.7,0.0966,0.4
2025-10-27,104.59,105.29,106.19,104.19,17781278.0,1877088941.5,1.6411,0.48
2025-10-28,105.89,104.39,105.99,103.69,13071696.0,1371514918.0,-0.8548,0.35
2025-10-30,103.59,103.79,105.89,102.99,24683843.0,2579815389.66,-0.5748,0.67
2025-10-31,100.09,100.19,101.09,97.09,54690818.0,5454224859.99,-3.4685,1.48
2025-11-03,100.19,98.69,100.59,97.24,29742978.0,2942239306.2,-1.4972,0.81
2025-11-04,98.29,96.69,99.59,96.59,32962950.0,3224964161.09,-2.0265,0.89
2025-11-05,95.09,94.99,95.34,93.59,38301893.0,3637417324.45,-1.7582,1.04
2025-11-06,94.24,97.24,97.39,93.74,31445844.0,3037753505.24,2.3687,0.85
2025-11-07,96.89,97.49,98.34,96.49,20328719.0,1988948450.29,0.2571,0.55
2025-11-10,97.49,101.39,102.49,97.49,33899737.0,3431362261.83,4.0004,0.92
2025-11-11,102.49,100.89,102.89,100.19,14575190.0,1481268089.0,-0.4931,0.4
2025-11-12,100.89,100.09,100.89,99.09,16213089.0,1627174985.2,-0.7929,0.44
2025-11-13,99.09,102.39,102.79,98.79,21563429.0,2196842133.2,2.2979,0.59
2025-11-14,100.39,100.19,102.29,100.09,14847608.0,1504243359.5,-2.1486,0.4
2025-11-17,99.29,100.29,100.79,99.24,16202047.0,1629632900.8,0.0998,0.44
2025-11-18,99.09,96.49,99.29,95.79,30954342.0,3009259102.07,-3.789,0.84
2025-11-19,95.79,95.64,96.74,94.59,24745435.0,2375498143.0,-0.8809,0.67
2025-11-20,95.64,94.79,96.39,93.54,29523103.0,2799797460.7,-0.8887,0.8
2025-11-21,92.79,92.34,93.84,91.74,31822058.0,2959393037.09,-2.5847,0.86
2025-11-24,93.74,94.44,96.04,93.69,34012168.0,3238072689.26,2.2742,0.92
2025-11-25,95.74,95.34,96.79,94.69,21541905.0,2065664850.75,0.953,0.58
2025-11-26,97.54,97.94,98.69,96.64,28008979.0,2756079050.75,2.7271,0.76
2025-11-27,97.14,96.59,97.69,96.24,17635475.0,1715220998.41,-1.3784,0.48
2025-11-28,97.14,97.09,97.64,96.49,11623825.0,1134061673.56,0.5177,0.32
2025-12-01,97.54,97.54,98.79,96.94,11324620.0,1112512070.3,0.4635,0.31
2025-12-02,98.64,99.69,101.49,98.24,26253546.0,2634959972.65,2.2042,0.71
2025-12-03,99.69,97.74,99.69,97.34,15719557.0,1546643508.8,-1.9561,0.43
2025-12-04,97.54,97.99,98.24,96.44,15838809.0,1548770104.03,0.2558,0.43
2025-12-05,97.59,98.74,99.79,96.84,22415777.0,2223141458.21,0.7654,0.61
2025-12-08,98.74,98.89,99.89,98.29,17797860.0,1767490839.5,0.1519,0.48
2025-12-09,98.89,97.59,99.29,97.24,13406537.0,1317426753.8,-1.3146,0.36
2025-12-10,96.64,97.34,97.69,96.24,13911962.0,1355997896.65,-0.2562,0.38
2025-12-11,97.99,96.94,98.34,96.29,12068567.0,1175688783.55,-0.4109,0.33
2025-12-12,96.94,98.09,98.49,96.79,16769669.0,1648230829.48,1.1863,0.46
2025-12-15,96.59,95.59,97.99,95.44,17746101.0,1714534843.97,-2.5487,0.48
2025-12-16,95.09,94.14,95.84,93.39,21298070.0,2013914171.36,-1.5169,0.58
2025-12-17,93.69,94.84,95.49,92.54,20502267.0,1937252443.36,0.7436,0.56
2025-12-18,93.39,93.49,93.59,92.19,18780011.0,1755759524.05,-1.4235,0.51
2025-12-19,93.89,93.29,94.04,92.84,20108026.0,1885734475.45,-0.2139,0.55
2025-12-22,93.29,93.34,94.34,92.89,14215706.0,1334941765.11,0.0536,0.39
2025-12-23,93.99,92.69,94.14,92.49,15259388.0,1424378037.6,-0.6964,0.41
2025-12-24,92.09,93.19,93.84,92.09,10027951.0,937124496.49,0.5394,0.27
