trade_date,open,close,high,low,vol,amount,pct_chg,turnover
2025-06-27,44.85,44.85,45.8,44.7,88839165.0,4023726332.9,0.7865,1.48
2025-06-30,46.25,44.7,48.0,44.55,151060507.0,7006576198.1,-0.3344,2.52
2025-07-02,45.15,43.55,45.4,43.15,89397299.0,3924170324.6,-2.5727,1.49
2025-07-03,43.65,43.3,44.65,43.15,78532958.0,3435376577.15,-0.5741,1.31
2025-07-04,43.1,43.95,44.8,41.5,124680391.0,5392124722.95,1.5012,2.08
2025-07-07,44.3,44.3,45.0,43.7,58889473.0,2606606893.0,0.7964,0.98
2025-07-08,44.65,45.65,45.9,44.45,68833165.0,3113078998.8,3.0474,1.15
2025-07-09,45.65,44.65,45.7,44.4,48918407.0,2196646182.75,-2.1906,0.82
2025-07-10,44.75,44.95,45.4,44.5,39808214.0,1792304264.65,0.6719,0.66
2025-07-11,44.75,45.95,46.85,44.75,83344868.0,3852759756.85,2.2247,1.39
2025-07-14,46.2,46.45,47.0,45.7,54314874.0,2528363662.8,1.0881,0.91
2025-07-15,46.4,45.6,47.1,44.9,92558441.0,4218269477.1,-1.8299,1.54
2025-07-16,45.35,45.4,46.45,44.55,58314723.0,2664586789.55,-0.4386,0.97
2025-07-17,45.6,46.3,46.55,45.15,56836441.0,2623705430.2,1.9824,0.95
2025-07-18,46.7,47.1,47.35,45.95,63008978.0,2951468492.45,1.7279,1.05
2025-07-21,47.45,47.25,48.0,46.6,57525367.0,2723930171.65,0.3185,0.96
2025-07-22,47.5,48.55,49.2,47.1,101030803.0,4899480384.2,2.7513,1.68
2025-07-23,49.25,48.75,49.3,47.9,72702914.0,3538326636.1,0.4119,1.21
2025-07-24,48.95,50.25,51.6,48.75,139872459.0,7048749847.65,3.0769,2.33
2025-07-25,50.4,52.75,53.8,50.2,145837338.0,7590908385.6,4.9751,2.43
2025-07-28,53.55,53.1,53.55,52.0,81890865.0,4324208964.55,0.6635,1.37
2025-07-29,53.1,53.35,53.45,51.55,67956748.0,3570411345.5,0.4708,1.13
2025-07-30,52.65,50.2,52.65,50.0,118943656.0,6064938553.25,-5.9044,1.98
2025-07-31,50.0,51.1,52.95,49.1,104907136.0,5389700442.85,1.7928,1.75
2025-08-01,51.1,50.05,52.3,49.9,65840725.0,3339652390.1,-2.0548,1.1
2025-08-04,49.8,51.5,51.75,49.8,53873828.0,2762951740.9,2.8971,0.9
2025-08-05,51.6,51.0,52.7,50.5,69595649.0,3598089024.1,-0.9709,1.16
2025-08-06,51.25,52.6,52.95,50.5,72245201.0,3752208341.88,3.1373,1.2
2025-08-07,52.55,53.0,54.7,51.85,90416223.0,4817905731.5,0.7605,1.51
2025-08-08,51.0,48.66,51.3,48.5,218640904.0,10862437945.42,-8.1887,3.65
2025-08-11,49.04,48.7,49.24,47.14,109296429.0,5252424959.88,0.0822,1.82
2025-08-12,48.86,51.15,51.55,48.2,112240544.0,5643214205.38,5.0308,1.87
2025-08-13,51.25,52.05,52.1,50.95,83959625.0,4338376317.8,1.7595,1.4
2025-08-14,52.5,52.0,54.4,51.85,115170190.0,6115399028.75,-0.0961,1.92
2025-08-15,51.75,52.75,53.2,51.45,80095392.0,4198116124.46,1.4423,1.34
2025-08-18,53.5,51.8,53.8,51.75,80816682.0,4240548938.25,-1.8009,1.35
2025-08-19,51.85,50.05,52.15,49.66,77786478.0,3938378220.38,-3.3784,1.3
2025-08-20,49.5,51.75,52.55,49.4,106235006.0,5415142819.44,3.3966,1.77
2025-08-21,51.85,51.7,53.05,50.9,67561130.0,3500967477.95,-0.0966,1.13
2025-08-22,52.85,56.9,57.5,52.7,296455102.0,16408960102.1,10.058,4.94
2025-08-25,58.45,57.8,61.75,56.0,235311070.0,13797807969.8,1.5817,3.92
2025-08-26,57.0,56.2,57.45,55.4,104068446.0,5861733754.95,-2.7682,1.74
2025-08-27,57.0,56.25,60.3,55.75,221959736.0,12950278965.15,0.089,3.7
2025-08-28,57.0,62.3,62.8,56.65,328184511.0,19836412050.45,10.7556,5.47
2025-08-29,62.25,60.7,62.25,59.9,138500782.0,8421519659.7,-2.5682,2.31
2025-09-01,64.75,63.65,65.65,60.55,188898351.0,11900231386.65,4.86,3.15
2025-09-02,63.8,60.7,64.1,58.75,189292322.0,11551325833.3,-4.6347,3.16
2025-09-03,61.85,60.0,62.1,59.35,81425532.0,4921642177.1,-1.1532,1.36
2025-09-04,60.2,56.0,60.8,55.35,187841288.0,10686938015.15,-6.6667,3.13
2025-09-05,56.8,58.7,60.2,56.3,158505131.0,9247560551.85,4.8214,2.64
2025-09-08,58.7,58.15,58.8,56.65,97043391.0,5587725876.4,-0.937,1.62
2025-09-09,58.0,58.25,60.65,56.0,120101934.0,7076891614.5,0.172,2.0
2025-09-10,58.7,60.35,60.95,58.7,90346929.0,5418157278.8,3.6052,1.51
2025-09-11,60.1,63.35,64.45,59.4,134823644.0,8470709376.15,4.971,2.25
2025-09-12,64.2,62.75,65.0,62.1,103139295.0,6551506993.9,-0.9471,1.72
2025-09-15,63.65,63.0,64.5,62.55,64804768.0,4105909630.4,0.3984,1.08
2025-09-16,63.1,63.2,64.2,61.95,76132007.0,4815565275.15,0.3175,1.27
2025-09-17,64.3,67.7,67.8,63.7,169646110.0,11267083951.2,7.1203,2.83
2025-09-18,68.55,69.5,73.3,67.7,243974812.0,17235177264.5,2.6588,4.07
2025-09-19,71.1,69.75,72.5,68.65,151250095.0,10678918079.35,0.3597,2.52
