trade_date,open,close,high,low,vol,amount,pct_chg,turnover
20251121,113.86,113.0,116.08,113.0,46135862.0,5260718558.0,-3.2369,
20251124,112.99,111.51,113.5,108.18,55790863.0,6196319214.0,-1.3186,
20251125,112.5,111.68,113.96,111.37,40722382.0,4574616653.0,0.1525,
20251126,110.7,112.71,113.9,110.61,41955357.0,4716061829.0,0.9223,
20251127,113.8,112.71,116.8,112.56,52343112.0,5968336107.0,0.0,
20251128,112.71,113.6,114.11,111.4,30866384.0,3489033159.0,0.7896,
20251201,113.4,114.4,114.68,112.6,32764004.0,3731601629.0,0.7042,
20251202,114.1,113.0,114.19,112.7,23777182.0,2693875463.0,-1.2238,
20251203,112.8,111.62,113.69,111.13,24541359.0,2752231607.0,-1.2212,
20251204,111.65,114.73,114.73,110.98,38755196.0,4397939642.0,2.7862,
20251205,114.0,114.18,114.88,112.5,35265366.0,4015079470.0,-0.4794,
20251208,114.21,117.2,118.0,114.18,50835977.0,5920357881.0,2.6449,
20251209,115.58,116.32,117.9,115.51,37138445.0,4329476123.0,-0.7509,
20251210,115.58,116.31,116.59,113.44,31571473.0,3644821320.0,-0.0086,
20251211,116.53,113.61,117.14,113.5,30310896.0,3478175316.0,-2.3214,
20251212,113.61,116.8,117.42,111.6,58499804.0,6743467406.0,2.8079,
20251215,115.15,113.01,116.5,113.0,34241746.0,3909380141.0,-3.2449,
20251216,112.5,110.7,113.35,110.27,32337953.0,3603741482.0,-2.0441,
20251217,110.82,113.29,113.9,110.13,34389272.0,3866729744.0,2.3397,
20251218,112.8,112.8,115.72,112.75,31470029.0,3579925599.0,-0.4325,
20251219,113.2,113.63,115.48,113.0,27261250.0,3108782079.0,0.7358,
20251222,114.6,120.45,121.44,114.6,81011369.0,9626580978.0,6.0019,
20251223,120.5,119.9,121.58,119.02,48360142.0,5811277064.0,-0.4566,
20251224,122.5,123.41,124.38,121.11,62956098.0,7741501517.0,2.9274,
20251225,123.0,123.08,125.99,122.66,47180958.0,5846192506.0,-0.2674,
20251226,122.58,122.1,124.79,121.16,40239799.0,4936752674.0,-0.7962,
20251229,123.0,122.5,125.65,122.02,50683161.0,6253795236.0,0.3276,
20251230,124.45,125.28,126.69,124.0,60495831.0,7581539194.0,2.2694,
20251231,125.99,122.83,126.2,122.4,41158685.0,5095856790.0,-1.9556,
20260105,126.84,129.95,130.17,126.2,91139404.0,11736324851.0,5.7966,
20260106,129.0,131.84,134.2,128.77,73069695.0,9616215428.0,1.4544,
20260107,131.84,129.98,132.82,128.85,59804086.0,7807423427.0,-1.4108,
20260108,128.95,130.15,134.68,128.91,61691881.0,8096853742.0,0.1308,
20260109,129.15,128.88,130.01,127.77,51127488.0,6589651503.0,-0.9758,
20260112,128.52,127.66,129.62,126.68,56393564.0,7217624278.0,-0.9466,
20260113,127.49,123.63,128.15,122.86,65207280.0,8143085126.0,-3.1568,
20260114,123.51,124.49,127.6,123.5,64968391.0,8133825992.0,0.6956,
20260115,123.49,124.44,125.5,122.33,55660423.0,6906901890.0,-0.0402,
20260116,127.5,126.99,128.82,124.88,75651257.0,9599892342.0,2.0492,
20260119,127.05,125.29,128.5,125.12,47753702.0,6031451742.0,-1.3387,
20260120,125.0,122.18,125.5,121.81,50869359.0,6265239819.0,-2.4822,
20260121,120.93,127.19,128.89,120.58,97052521.0,12185267520.0,4.1005,
20260122,128.98,126.8,130.82,125.57,64809463.0,8278112709.0,-0.3066,
20260123,126.8,124.96,127.37,124.03,49063104.0,6155129940.0,-1.4511,
20260126,124.01,121.92,125.88,121.9,50256650.0,6193294502.0,-2.4328,
20260127,122.0,124.05,125.74,119.22,65526157.0,8059935732.0,1.747,
20260128,124.99,128.55,128.99,124.99,99458326.0,12681931148.0,3.6276,
20260129,127.6,122.4,127.81,122.16,71564935.0,8882878282.0,-4.7841,
20260130,121.33,122.97,124.94,120.07,52771906.0,6473001990.0,0.4657,
20260202,121.4,117.06,122.59,116.8,59669081.0,7089681307.0,-4.8061,
20260203,118.69,116.03,118.84,113.46,56176952.0,6522705897.0,-0.8799,
20260204,114.5,114.84,114.99,113.15,35139347.0,4017364411.0,-1.0256,
20260205,112.99,111.8,114.5,110.39,44644765.0,5010481976.0,-2.6472,
20260206,110.14,112.7,114.6,110.14,40822691.0,4591736284.0,0.805,
20260209,114.8,114.93,115.07,113.7,32101810.0,3677797366.0,1.9787,
20260210,115.2,116.2,116.9,114.85,34043651.0,3948496122.0,1.105,
20260211,114.0,115.01,116.14,113.5,34533673.0,3967343466.0,-1.0241,
20260212,115.55,116.58,117.18,115.11,33362254.0,3879696518.0,1.3651,
20260213,116.23,116.93,117.98,115.56,34368740.0,4015070769.0,0.3002,
20260224,118.03,115.82,118.18,115.62,27615568.0,3218318295.0,-0.9493,
20260225,117.0,116.13,117.5,115.85,27552856.0,3209724038.0,0.2677,
20260226,116.13,116.65,117.23,114.29,32702183.0,3795306352.0,0.4478,
20260227,115.03,115.0,115.87,114.32,27930878.0,3213819926.0,-1.4145,
20260302,112.88,112.53,114.2,112.3,34978475.0,3952917460.0,-2.1478,
20260303,113.23,108.31,114.75,107.69,54098700.0,5964381675.0,-3.7501,
20260304,107.32,106.69,109.7,106.12,32274958.0,3469665568.0,-1.4957,
20260305,108.6,106.9,109.26,106.09,35353181.0,3797520859.0,0.1968,
20260306,107.0,106.5,108.34,106.17,34048616.0,3643315407.0,-0.3742,
20260309,103.97,105.14,105.79,101.63,39355967.0,4100367015.0,-1.277,
20260310,106.9,107.28,107.75,105.7,31832190.0,3403179433.0,2.0354,
20260311,107.23,107.1,108.8,107.0,27998297.0,3013550034.0,-0.1678,
20260312,107.0,106.01,108.55,104.95,28881977.0,3076026824.0,-1.0177,
20260313,105.02,107.06,107.83,104.5,34163326.0,3637141564.0,0.9905,
20260316,106.31,108.6,110.32,105.5,42255497.0,4569509446.0,1.4384,
20260317,108.54,106.02,108.58,105.99,29571804.0,3160141548.0,-2.3757,
20260318,105.78,106.6,106.88,105.25,26334592.0,2797874836.0,0.5471,
20260319,105.01,105.96,107.69,104.51,37865595.0,4015772568.0,-0.6004,
20260320,105.2,102.18,105.72,102.18,38129475.0,3941062536.0,-3.5674,
20260323,100.01,98.04,101.99,97.4,50667126.0,5023307762.0,-4.0517,
20260324,98.9,99.25,99.37,97.25,33680326.0,3321666018.0,1.2342,
20260325,99.67,99.99,100.94,99.28,32130643.0,3215313445.0,0.7456,
20260326,99.55,96.88,99.7,96.55,31319889.0,3060266354.0,-3.1103,
20260327,96.0,97.5,98.39,95.87,28087527.0,2731605626.0,0.64,
20260330,95.8,95.83,96.19,94.0,32887003.0,3135446866.0,-1.7128,
20260331,95.8,94.05,97.4,94.0,29383903.0,2795878370.0,-1.8575,
20260401,96.4,96.33,96.7,94.81,32564808.0,3124484778.0,2.4242,
20260402,95.5,93.2,95.79,92.51,29382832.0,2757089069.0,-3.2492,
20260403,93.41,91.78,93.94,91.76,21646163.0,2002125770.0,-1.5236,
20260407,91.5,95.62,96.99,91.2,45824231.0,4335125000.0,4.1839,
20260408,99.02,101.18,101.54,99.02,54469712.0,5478563633.0,5.8147,
20260409,99.4,99.72,101.2,99.2,31071653.0,3108408166.0,-1.443,
20260410,101.0,101.01,102.79,100.68,40630514.0,4123726301.0,1.2936,
20260413,99.85,100.64,102.8,99.72,35188522.0,3555917443.0,-0.3663,
20260414,102.1,101.52,102.28,100.38,37091059.0,3760786109.0,0.8744,
20260415,102.05,103.91,106.1,101.8,70483900.0,7325861620.0,2.3542,
20260416,103.5,104.18,105.0,103.0,39372135.0,4097064368.0,0.2598,
20260417,103.82,105.23,107.3,103.27,50375527.0,5302863809.0,1.0079,
20260420,105.93,107.96,108.6,105.01,54770262.0,5870824384.0,2.5943,
20260421,107.33,107.46,108.15,105.68,37258425.0,3990253123.0,-0.4631,
20260422,106.8,107.87,108.08,106.5,37521674.0,4032954594.0,0.3815,
20260423,108.88,105.98,109.12,105.2,44149101.0,4713652350.0,-1.7521,
20260424,105.58,110.96,113.25,104.61,91070363.0,9981918921.0,4.699,
20260427,113.25,116.58,117.69,112.6,97029586.0,11218884165.0,5.0649,
20260428,115.24,114.0,117.64,113.02,62500730.0,7180500534.0,-2.2131,
20260429,113.35,112.47,113.82,109.78,51488254.0,5767885841.0,-1.3421,
20260430,113.31,118.73,119.88,113.3,101838285.0,11945970291.0,5.5659,
20260506,122.0,123.1,128.12,121.74,129294051.0,16073836420.0,3.6806,
20260507,125.11,125.34,127.48,122.22,84277403.0,10535799074.0,1.8197,
20260508,122.9,120.31,123.19,120.05,70861810.0,8587270342.0,-4.0131,
20260511,122.99,122.52,124.57,121.9,81485972.0,10022502936.0,1.8369,
20260512,124.44,121.98,125.44,120.0,81773234.0,10015040545.0,-0.4407,
20260513,119.0,121.86,122.5,116.04,95495148.0,11472150446.0,-0.0984,
20260514,121.92,117.9,124.04,117.0,79065015.0,9459865495.0,-3.2496,
20260515,121.0,119.02,125.0,118.48,132810054.0,16047881525.0,0.95,
20260518,117.4,117.62,120.34,115.6,74896919.0,8826851561.0,-1.1763,
20260519,116.16,118.82,118.88,112.68,84026978.0,9813790851.0,1.0202,
20260520,118.0,133.81,136.63,117.5,224880056.0,29079989642.0,12.6157,
20260521,134.0,127.22,137.63,127.1,154677671.0,20208637716.0,-4.9249,
20260522,129.33,131.33,132.18,126.5,119947788.0,15593612266.0,3.2306,
20260525,136.0,156.0,157.6,136.0,252180226.0,37793409870.0,18.7847,
20260526,150.73,149.18,154.44,145.5,179924241.0,26935858373.0,-4.3718,
20260527,150.0,146.22,153.52,145.0,123498375.0,18308222432.0,-1.9842,
20260528,146.0,153.7,159.05,146.0,160823175.0,24592543844.0,5.1156,
20260529,150.92,139.91,152.38,138.49,153681264.0,22067604969.0,-8.972,
20260601,139.76,132.44,140.8,132.04,100884914.0,13628879315.0,-5.3391,
20260602,132.98,132.48,135.5,129.3,92368820.0,12232094937.0,0.0302,
20260603,132.0,134.0,138.75,131.85,99212745.0,13380492209.0,1.1473,
20260604,131.0,134.88,137.57,130.0,77852688.0,10443938095.0,0.6567,
20260605,131.0,127.4,134.75,126.7,93457433.0,12113640941.0,-5.5457,
20260608,120.0,121.92,124.28,120.0,78122559.0,9536160369.0,-4.3014,
20260609,123.5,127.3,128.03,120.89,76966277.0,9652084244.0,4.4127,
20260610,125.0,125.34,131.18,124.5,66909414.0,8497941641.0,-1.5397,
20260611,124.0,127.4,129.08,123.01,62627599.0,7922182515.0,1.6435,
20260612,131.64,124.88,134.87,124.37,81743729.0,10466467061.0,-1.978,
20260615,128.59,130.52,131.0,124.89,72860409.0,9384663547.0,4.5163,
20260616,131.0,130.14,134.34,127.93,74558301.0,9752474298.0,-0.2911,
20260617,127.91,134.7,134.88,126.68,96356212.0,12727370856.0,3.5039,
20260618,136.11,140.7,144.63,132.88,124493714.0,17354838711.0,4.4543,
20260622,140.78,145.59,148.0,140.0,106096058.0,15334063263.0,3.4755,
20260623,143.58,141.7,148.3,139.6,91820109.0,13148639609.0,-2.6719,
20260624,141.5,151.53,156.35,141.32,141162383.0,21136714148.0,6.9372,
20260625,152.0,156.86,158.66,151.0,118610237.0,18444682588.0,3.5175,
20260626,153.7,148.76,156.22,146.5,107615543.0,16195421785.0,-5.1638,
20260629,147.8,151.0,152.99,141.0,102740101.0,15239439181.0,1.5058,
20260630,152.05,158.82,160.66,150.0,106679541.0,16694636970.0,5.1788,
20260701,160.19,154.48,166.88,152.31,114677718.0,18106464895.0,-2.7327,
20260702,146.5,144.1,151.69,141.26,94902364.0,13825692729.0,-6.7193,
20260703,144.89,140.31,146.45,140.2,77041178.0,10964500453.0,-2.6301,
